,coluna,capacity_factor,x_coord,y_coord,Valor
1510,1028.0000,0.1936,"[ 2.57000000e+00  0.00000000e+00 -4.25858533e+04  0.00000000e+00
 -2.57000000e+00 -2.86218973e+03  0.00000000e+00  0.00000000e+00
  1.02800000e+03]","[ 3.77500000e+00  0.00000000e+00 -6.25531502e+04  0.00000000e+00
 -3.77500000e+00 -4.20418919e+03  0.00000000e+00  0.00000000e+00
  1.51000000e+03]",
1058,225.0000,0.1061,"[ 5.62500000e-01  0.00000000e+00 -9.32083365e+03  0.00000000e+00
 -5.62500000e-01 -6.26452032e+02  0.00000000e+00  0.00000000e+00
  2.25000000e+02]","[ 2.64500000e+00  0.00000000e+00 -4.38286311e+04  0.00000000e+00
 -2.64500000e+00 -2.94571666e+03  0.00000000e+00  0.00000000e+00
  1.05800000e+03]",
1487,303.0000,0.2323,"[ 7.57500000e-01  0.00000000e+00 -1.25520560e+04  0.00000000e+00
 -7.57500000e-01 -8.43622069e+02  0.00000000e+00  0.00000000e+00
  3.03000000e+02]","[ 3.71750000e+00  0.00000000e+00 -6.16003539e+04  0.00000000e+00
 -3.71750000e+00 -4.14015187e+03  0.00000000e+00  0.00000000e+00
  1.48700000e+03]",
867,493.0000,0.3278,"[ 1.23250000e+00  0.00000000e+00 -2.04229822e+04  0.00000000e+00
 -1.23250000e+00 -1.37262601e+03  0.00000000e+00  0.00000000e+00
  4.93000000e+02]","[ 2.1675000e+00  0.0000000e+00 -3.5916279e+04  0.0000000e+00
 -2.1675000e+00 -2.4139285e+03  0.0000000e+00  0.0000000e+00
  8.6700000e+02]",
571,1035.0000,0.2469,"[ 2.58750000e+00  0.00000000e+00 -4.28758348e+04  0.00000000e+00
 -2.58750000e+00 -2.88167935e+03  0.00000000e+00  0.00000000e+00
  1.03500000e+03]","[ 1.42750000e+00  0.00000000e+00 -2.36542045e+04  0.00000000e+00
 -1.42750000e+00 -1.58979605e+03  0.00000000e+00  0.00000000e+00
  5.71000000e+02]",
1215,687.0000,0.0863,"[ 1.71750000e+00  0.00000000e+00 -2.84596121e+04  0.00000000e+00
 -1.71750000e+00 -1.91276687e+03  0.00000000e+00  0.00000000e+00
  6.87000000e+02]","[ 3.03750000e+00  0.00000000e+00 -5.03325017e+04  0.00000000e+00
 -3.03750000e+00 -3.38284097e+03  0.00000000e+00  0.00000000e+00
  1.21500000e+03]",
1616,1100.0000,0.1468,"[ 2.75000000e+00  0.00000000e+00 -4.55685200e+04  0.00000000e+00
 -2.75000000e+00 -3.06265438e+03  0.00000000e+00  0.00000000e+00
  1.10000000e+03]","[ 4.04000000e+00  0.00000000e+00 -6.69442985e+04  0.00000000e+00
 -4.04000000e+00 -4.49931770e+03  0.00000000e+00  0.00000000e+00
  1.61600000e+03]",
1095,1351.0000,0.1913,"[ 3.37750000e+00  0.00000000e+00 -5.59664278e+04  0.00000000e+00
 -3.37750000e+00 -3.76149642e+03  0.00000000e+00  0.00000000e+00
  1.35100000e+03]","[ 2.73750000e+00  0.00000000e+00 -4.53613904e+04  0.00000000e+00
 -2.73750000e+00 -3.04873322e+03  0.00000000e+00  0.00000000e+00
  1.09500000e+03]",
360,913.0000,0.1497,"[ 2.28250000e+00  0.00000000e+00 -3.78218716e+04  0.00000000e+00
 -2.28250000e+00 -2.54200313e+03  0.00000000e+00  0.00000000e+00
  9.13000000e+02]","[ 9.00000000e-01  0.00000000e+00 -1.49133338e+04  0.00000000e+00
 -9.00000000e-01 -1.00232325e+03  0.00000000e+00  0.00000000e+00
  3.60000000e+02]",
1606,451.0000,0.2237,"[ 1.12750000e+00  0.00000000e+00 -1.86830932e+04  0.00000000e+00
 -1.12750000e+00 -1.25568829e+03  0.00000000e+00  0.00000000e+00
  4.51000000e+02]","[ 4.01500000e+00  0.00000000e+00 -6.65300393e+04  0.00000000e+00
 -4.01500000e+00 -4.47147539e+03  0.00000000e+00  0.00000000e+00
  1.60600000e+03]",
1441,479.0000,0.1755,"[ 1.19750000e+00  0.00000000e+00 -1.98430192e+04  0.00000000e+00
 -1.19750000e+00 -1.33364677e+03  0.00000000e+00  0.00000000e+00
  4.79000000e+02]","[ 3.60250000e+00  0.00000000e+00 -5.96947613e+04  0.00000000e+00
 -3.60250000e+00 -4.01207723e+03  0.00000000e+00  0.00000000e+00
  1.44100000e+03]",
559,354.0000,0.0897,"[ 8.85000000e-01  0.00000000e+00 -1.46647783e+04  0.00000000e+00
 -8.85000000e-01 -9.85617863e+02  0.00000000e+00  0.00000000e+00
  3.54000000e+02]","[ 1.39750000e+00  0.00000000e+00 -2.31570934e+04  0.00000000e+00
 -1.39750000e+00 -1.55638527e+03  0.00000000e+00  0.00000000e+00
  5.59000000e+02]",
1220,534.0000,0.3559,"[ 1.33500000e+00  0.00000000e+00 -2.21214452e+04  0.00000000e+00
 -1.33500000e+00 -1.48677949e+03  0.00000000e+00  0.00000000e+00
  5.34000000e+02]","[ 3.05000000e+00  0.00000000e+00 -5.05396313e+04  0.00000000e+00
 -3.05000000e+00 -3.39676213e+03  0.00000000e+00  0.00000000e+00
  1.22000000e+03]",
791,1314.0000,0.1746,"[ 3.28500000e+00  0.00000000e+00 -5.44336685e+04  0.00000000e+00
 -3.28500000e+00 -3.65847987e+03  0.00000000e+00  0.00000000e+00
  1.31400000e+03]","[ 1.97750000e+00  0.00000000e+00 -3.27679085e+04  0.00000000e+00
 -1.97750000e+00 -2.20232692e+03  0.00000000e+00  0.00000000e+00
  7.91000000e+02]",
272,179.0000,0.0829,"[ 4.47500000e-01  0.00000000e+00 -7.41524099e+03  0.00000000e+00
 -4.47500000e-01 -4.98377394e+02  0.00000000e+00  0.00000000e+00
  1.79000000e+02]","[ 6.80000000e-01  0.00000000e+00 -1.12678522e+04  0.00000000e+00
 -6.80000000e-01 -7.57310901e+02  0.00000000e+00  0.00000000e+00
  2.72000000e+02]",
1067,801.0000,0.1015,"[ 2.00250000e+00  0.00000000e+00 -3.31821678e+04  0.00000000e+00
 -2.00250000e+00 -2.23016923e+03  0.00000000e+00  0.00000000e+00
  8.01000000e+02]","[ 2.66750000e+00  0.00000000e+00 -4.42014644e+04  0.00000000e+00
 -2.66750000e+00 -2.97077475e+03  0.00000000e+00  0.00000000e+00
  1.06700000e+03]",
1401,937.0000,0.2266,"[ 2.34250000e+00  0.00000000e+00 -3.88160939e+04  0.00000000e+00
 -2.34250000e+00 -2.60882468e+03  0.00000000e+00  0.00000000e+00
  9.37000000e+02]","[ 3.50250000e+00  0.00000000e+00 -5.80377242e+04  0.00000000e+00
 -3.50250000e+00 -3.90070798e+03  0.00000000e+00  0.00000000e+00
  1.40100000e+03]",
613,946.0000,0.3130,"[ 2.36500000e+00  0.00000000e+00 -3.91889272e+04  0.00000000e+00
 -2.36500000e+00 -2.63388276e+03  0.00000000e+00  0.00000000e+00
  9.46000000e+02]","[ 1.53250000e+00  0.00000000e+00 -2.53940934e+04  0.00000000e+00
 -1.53250000e+00 -1.70673376e+03  0.00000000e+00  0.00000000e+00
  6.13000000e+02]",
343,435.0000,0.0781,"[ 1.08750000e+00  0.00000000e+00 -1.80202784e+04  0.00000000e+00
 -1.08750000e+00 -1.21114059e+03  0.00000000e+00  0.00000000e+00
  4.35000000e+02]","[ 8.57500000e-01  0.00000000e+00 -1.42090931e+04  0.00000000e+00
 -8.57500000e-01 -9.54991320e+02  0.00000000e+00  0.00000000e+00
  3.43000000e+02]",
782,819.0000,0.2410,"[ 2.04750000e+00  0.00000000e+00 -3.39278345e+04  0.00000000e+00
 -2.04750000e+00 -2.28028540e+03  0.00000000e+00  0.00000000e+00
  8.19000000e+02]","[ 1.95500000e+00  0.00000000e+00 -3.23950752e+04  0.00000000e+00
 -1.95500000e+00 -2.17726884e+03  0.00000000e+00  0.00000000e+00
  7.82000000e+02]",
1184,503.0000,0.2730,"[ 1.25750000e+00  0.00000000e+00 -2.08372414e+04  0.00000000e+00
 -1.25750000e+00 -1.40046832e+03  0.00000000e+00  0.00000000e+00
  5.03000000e+02]","[ 2.96000000e+00  0.00000000e+00 -4.90482979e+04  0.00000000e+00
 -2.96000000e+00 -3.29652980e+03  0.00000000e+00  0.00000000e+00
  1.18400000e+03]",
715,286.0000,0.0667,"[ 7.15000000e-01  0.00000000e+00 -1.18478152e+04  0.00000000e+00
 -7.15000000e-01 -7.96290138e+02  0.00000000e+00  0.00000000e+00
  2.86000000e+02]","[ 1.78750000e+00  0.00000000e+00 -2.96195380e+04  0.00000000e+00
 -1.78750000e+00 -1.99072535e+03  0.00000000e+00  0.00000000e+00
  7.15000000e+02]",
459,155.0000,0.4347,"[ 3.87500000e-01  0.00000000e+00 -6.42101873e+03  0.00000000e+00
 -3.87500000e-01 -4.31555844e+02  0.00000000e+00  0.00000000e+00
  1.55000000e+02]","[ 1.14750000e+00  0.00000000e+00 -1.90145006e+04  0.00000000e+00
 -1.14750000e+00 -1.27796214e+03  0.00000000e+00  0.00000000e+00
  4.59000000e+02]",
1468,405.0000,0.1578,"[ 1.01250000e+00  0.00000000e+00 -1.67775006e+04  0.00000000e+00
 -1.01250000e+00 -1.12761366e+03  0.00000000e+00  0.00000000e+00
  4.05000000e+02]","[ 3.67000000e+00  0.00000000e+00 -6.08132613e+04  0.00000000e+00
 -3.67000000e+00 -4.08725148e+03  0.00000000e+00  0.00000000e+00
  1.46800000e+03]",
333,558.0000,0.1229,"[ 1.39500000e+00  0.00000000e+00 -2.31156674e+04  0.00000000e+00
 -1.39500000e+00 -1.55360104e+03  0.00000000e+00  0.00000000e+00
  5.58000000e+02]","[ 8.32500000e-01  0.00000000e+00 -1.37948338e+04  0.00000000e+00
 -8.32500000e-01 -9.27149007e+02  0.00000000e+00  0.00000000e+00
  3.33000000e+02]",
552,331.0000,0.0658,"[ 8.27500000e-01  0.00000000e+00 -1.37119819e+04  0.00000000e+00
 -8.27500000e-01 -9.21580545e+02  0.00000000e+00  0.00000000e+00
  3.31000000e+02]","[ 1.38000000e+00  0.00000000e+00 -2.28671119e+04  0.00000000e+00
 -1.38000000e+00 -1.53689565e+03  0.00000000e+00  0.00000000e+00
  5.52000000e+02]",
1234,854.0000,0.1292,"[ 2.13500000e+00  0.00000000e+00 -3.53777419e+04  0.00000000e+00
 -2.13500000e+00 -2.37773349e+03  0.00000000e+00  0.00000000e+00
  8.54000000e+02]","[ 3.08500000e+00  0.00000000e+00 -5.11195943e+04  0.00000000e+00
 -3.08500000e+00 -3.43574137e+03  0.00000000e+00  0.00000000e+00
  1.23400000e+03]",
804,1296.0000,0.1548,"[ 3.24000000e+00  0.00000000e+00 -5.36880018e+04  0.00000000e+00
 -3.24000000e+00 -3.60836370e+03  0.00000000e+00  0.00000000e+00
  1.29600000e+03]","[ 2.01000000e+00  0.00000000e+00 -3.33064456e+04  0.00000000e+00
 -2.01000000e+00 -2.23852193e+03  0.00000000e+00  0.00000000e+00
  8.04000000e+02]",
887,644.0000,0.1069,"[ 1.61000000e+00  0.00000000e+00 -2.66782972e+04  0.00000000e+00
 -1.61000000e+00 -1.79304493e+03  0.00000000e+00  0.00000000e+00
  6.44000000e+02]","[ 2.21750000e+00  0.00000000e+00 -3.67447975e+04  0.00000000e+00
 -2.21750000e+00 -2.46961312e+03  0.00000000e+00  0.00000000e+00
  8.87000000e+02]",
792,1002.0000,0.1081,"[ 2.50500000e+00  0.00000000e+00 -4.15087792e+04  0.00000000e+00
 -2.50500000e+00 -2.78979971e+03  0.00000000e+00  0.00000000e+00
  1.00200000e+03]","[ 1.98000000e+00  0.00000000e+00 -3.28093344e+04  0.00000000e+00
 -1.98000000e+00 -2.20511115e+03  0.00000000e+00  0.00000000e+00
  7.92000000e+02]",
1208,772.0000,0.1197,"[ 1.93000000e+00  0.00000000e+00 -3.19808159e+04  0.00000000e+00
 -1.93000000e+00 -2.14942653e+03  0.00000000e+00  0.00000000e+00
  7.72000000e+02]","[ 3.02000000e+00  0.00000000e+00 -5.00425202e+04  0.00000000e+00
 -3.02000000e+00 -3.36335135e+03  0.00000000e+00  0.00000000e+00
  1.20800000e+03]",
1512,375.0000,0.2039,"[ 9.37500000e-01  0.00000000e+00 -1.55347227e+04  0.00000000e+00
 -9.37500000e-01 -1.04408672e+03  0.00000000e+00  0.00000000e+00
  3.75000000e+02]","[ 3.78000000e+00  0.00000000e+00 -6.26360021e+04  0.00000000e+00
 -3.78000000e+00 -4.20975765e+03  0.00000000e+00  0.00000000e+00
  1.51200000e+03]",
1886,1022.0000,0.1245,"[ 2.55500000e+00  0.00000000e+00 -4.23372977e+04  0.00000000e+00
 -2.55500000e+00 -2.84548434e+03  0.00000000e+00  0.00000000e+00
  1.02200000e+03]","[ 4.71500000e+00  0.00000000e+00 -7.81292989e+04  0.00000000e+00
 -4.71500000e+00 -5.25106014e+03  0.00000000e+00  0.00000000e+00
  1.88600000e+03]",
210,685.0000,0.1917,"[ 1.71250000e+00  0.00000000e+00 -2.83767602e+04  0.00000000e+00
 -1.71250000e+00 -1.90719841e+03  0.00000000e+00  0.00000000e+00
  6.85000000e+02]","[ 5.25000000e-01  0.00000000e+00 -8.69944474e+03  0.00000000e+00
 -5.25000000e-01 -5.84688563e+02  0.00000000e+00  0.00000000e+00
  2.10000000e+02]",
37,312.0000,0.3824,"[ 7.80000000e-01  0.00000000e+00 -1.29248893e+04  0.00000000e+00
 -7.80000000e-01 -8.68680151e+02  0.00000000e+00  0.00000000e+00
  3.12000000e+02]","[ 9.25000000e-02  0.00000000e+00 -1.53275931e+03  0.00000000e+00
 -9.25000000e-02 -1.03016556e+02  0.00000000e+00  0.00000000e+00
  3.70000000e+01]",
70,355.0000,0.2129,"[ 8.87500000e-01  0.00000000e+00 -1.47062042e+04  0.00000000e+00
 -8.87500000e-01 -9.88402095e+02  0.00000000e+00  0.00000000e+00
  3.55000000e+02]","[ 1.75000000e-01  0.00000000e+00 -2.89981491e+03  0.00000000e+00
 -1.75000000e-01 -1.94896188e+02  0.00000000e+00  0.00000000e+00
  7.00000000e+01]",
747,303.0000,0.0989,"[ 7.57500000e-01  0.00000000e+00 -1.25520560e+04  0.00000000e+00
 -7.57500000e-01 -8.43622069e+02  0.00000000e+00  0.00000000e+00
  3.03000000e+02]","[ 1.86750000e+00  0.00000000e+00 -3.09451677e+04  0.00000000e+00
 -1.86750000e+00 -2.07982075e+03  0.00000000e+00  0.00000000e+00
  7.47000000e+02]",
1035,1275.0000,0.2194,"[ 3.18750000e+00  0.00000000e+00 -5.28180573e+04  0.00000000e+00
 -3.18750000e+00 -3.54989485e+03  0.00000000e+00  0.00000000e+00
  1.27500000e+03]","[ 2.58750000e+00  0.00000000e+00 -4.28758348e+04  0.00000000e+00
 -2.58750000e+00 -2.88167935e+03  0.00000000e+00  0.00000000e+00
  1.03500000e+03]",
1309,1189.0000,0.2405,"[ 2.97250000e+00  0.00000000e+00 -4.92554276e+04  0.00000000e+00
 -2.97250000e+00 -3.31045096e+03  0.00000000e+00  0.00000000e+00
  1.18900000e+03]","[ 3.27250000e+00  0.00000000e+00 -5.42265389e+04  0.00000000e+00
 -3.27250000e+00 -3.64455871e+03  0.00000000e+00  0.00000000e+00
  1.30900000e+03]",
1481,969.0000,0.1783,"[ 2.42250000e+00  0.00000000e+00 -4.01417236e+04  0.00000000e+00
 -2.42250000e+00 -2.69792008e+03  0.00000000e+00  0.00000000e+00
  9.69000000e+02]","[ 3.70250000e+00  0.00000000e+00 -6.13517984e+04  0.00000000e+00
 -3.70250000e+00 -4.12344648e+03  0.00000000e+00  0.00000000e+00
  1.48100000e+03]",
1436,737.0000,0.1361,"[ 1.84250000e+00  0.00000000e+00 -3.05309084e+04  0.00000000e+00
 -1.84250000e+00 -2.05197843e+03  0.00000000e+00  0.00000000e+00
  7.37000000e+02]","[ 3.59000000e+00  0.00000000e+00 -5.94876316e+04  0.00000000e+00
 -3.59000000e+00 -3.99815608e+03  0.00000000e+00  0.00000000e+00
  1.43600000e+03]",
705,427.0000,0.1046,"[ 1.06750000e+00  0.00000000e+00 -1.76888710e+04  0.00000000e+00
 -1.06750000e+00 -1.18886674e+03  0.00000000e+00  0.00000000e+00
  4.27000000e+02]","[ 1.76250000e+00  0.00000000e+00 -2.92052788e+04  0.00000000e+00
 -1.76250000e+00 -1.96288303e+03  0.00000000e+00  0.00000000e+00
  7.05000000e+02]",
1174,863.0000,0.1456,"[ 2.15750000e+00  0.00000000e+00 -3.57505753e+04  0.00000000e+00
 -2.15750000e+00 -2.40279157e+03  0.00000000e+00  0.00000000e+00
  8.63000000e+02]","[ 2.93500000e+00  0.00000000e+00 -4.86340387e+04  0.00000000e+00
 -2.93500000e+00 -3.26868749e+03  0.00000000e+00  0.00000000e+00
  1.17400000e+03]",
314,790.0000,0.2304,"[ 1.97500000e+00  0.00000000e+00 -3.27264826e+04  0.00000000e+00
 -1.97500000e+00 -2.19954269e+03  0.00000000e+00  0.00000000e+00
  7.90000000e+02]","[ 7.85000000e-01  0.00000000e+00 -1.30077412e+04  0.00000000e+00
 -7.85000000e-01 -8.74248613e+02  0.00000000e+00  0.00000000e+00
  3.14000000e+02]",
1105,1278.0000,0.2177,"[ 3.19500000e+00  0.00000000e+00 -5.29423351e+04  0.00000000e+00
 -3.19500000e+00 -3.55824754e+03  0.00000000e+00  0.00000000e+00
  1.27800000e+03]","[ 2.76250000e+00  0.00000000e+00 -4.57756497e+04  0.00000000e+00
 -2.76250000e+00 -3.07657553e+03  0.00000000e+00  0.00000000e+00
  1.10500000e+03]",
81,333.0000,0.2472,"[ 8.32500000e-01  0.00000000e+00 -1.37948338e+04  0.00000000e+00
 -8.32500000e-01 -9.27149007e+02  0.00000000e+00  0.00000000e+00
  3.33000000e+02]","[ 2.02500000e-01  0.00000000e+00 -3.35550011e+03  0.00000000e+00
 -2.02500000e-01 -2.25522731e+02  0.00000000e+00  0.00000000e+00
  8.10000000e+01]",
953,602.0000,0.2186,"[ 1.50500000e+00  0.00000000e+00 -2.49384082e+04  0.00000000e+00
 -1.50500000e+00 -1.67610721e+03  0.00000000e+00  0.00000000e+00
  6.02000000e+02]","[ 2.38250000e+00  0.00000000e+00 -3.94789087e+04  0.00000000e+00
 -2.38250000e+00 -2.65337238e+03  0.00000000e+00  0.00000000e+00
  9.53000000e+02]",
720,1044.0000,0.0933,"[ 2.61000000e+00  0.00000000e+00 -4.32486681e+04  0.00000000e+00
 -2.61000000e+00 -2.90673743e+03  0.00000000e+00  0.00000000e+00
  1.04400000e+03]","[ 1.80000000e+00  0.00000000e+00 -2.98266677e+04  0.00000000e+00
 -1.80000000e+00 -2.00464650e+03  0.00000000e+00  0.00000000e+00
  7.20000000e+02]",
589,461.0000,0.0900,"[ 1.15250000e+00  0.00000000e+00 -1.90973525e+04  0.00000000e+00
 -1.15250000e+00 -1.28353061e+03  0.00000000e+00  0.00000000e+00
  4.61000000e+02]","[ 1.47250000e+00  0.00000000e+00 -2.43998712e+04  0.00000000e+00
 -1.47250000e+00 -1.63991221e+03  0.00000000e+00  0.00000000e+00
  5.89000000e+02]",
1561,503.0000,0.2136,"[ 1.25750000e+00  0.00000000e+00 -2.08372414e+04  0.00000000e+00
 -1.25750000e+00 -1.40046832e+03  0.00000000e+00  0.00000000e+00
  5.03000000e+02]","[ 3.90250000e+00  0.00000000e+00 -6.46658725e+04  0.00000000e+00
 -3.90250000e+00 -4.34618498e+03  0.00000000e+00  0.00000000e+00
  1.56100000e+03]",
1179,876.0000,0.1332,"[ 2.19000000e+00  0.00000000e+00 -3.62891123e+04  0.00000000e+00
 -2.19000000e+00 -2.43898658e+03  0.00000000e+00  0.00000000e+00
  8.76000000e+02]","[ 2.94750000e+00  0.00000000e+00 -4.88411683e+04  0.00000000e+00
 -2.94750000e+00 -3.28260865e+03  0.00000000e+00  0.00000000e+00
  1.17900000e+03]",
847,1118.0000,0.1510,"[ 2.79500000e+00  0.00000000e+00 -4.63141867e+04  0.00000000e+00
 -2.79500000e+00 -3.11277054e+03  0.00000000e+00  0.00000000e+00
  1.11800000e+03]","[ 2.11750000e+00  0.00000000e+00 -3.50877604e+04  0.00000000e+00
 -2.11750000e+00 -2.35824387e+03  0.00000000e+00  0.00000000e+00
  8.47000000e+02]",
101,701.0000,0.4171,"[ 1.75250000e+00  0.00000000e+00 -2.90395750e+04  0.00000000e+00
 -1.75250000e+00 -1.95174611e+03  0.00000000e+00  0.00000000e+00
  7.01000000e+02]","[ 2.52500000e-01  0.00000000e+00 -4.18401866e+03  0.00000000e+00
 -2.52500000e-01 -2.81207356e+02  0.00000000e+00  0.00000000e+00
  1.01000000e+02]",
1130,394.0000,0.1911,"[ 9.85000000e-01  0.00000000e+00 -1.63218154e+04  0.00000000e+00
 -9.85000000e-01 -1.09698711e+03  0.00000000e+00  0.00000000e+00
  3.94000000e+02]","[ 2.82500000e+00  0.00000000e+00 -4.68112979e+04  0.00000000e+00
 -2.82500000e+00 -3.14618132e+03  0.00000000e+00  0.00000000e+00
  1.13000000e+03]",
313,732.0000,0.3839,"[ 1.83000000e+00  0.00000000e+00 -3.03237788e+04  0.00000000e+00
 -1.83000000e+00 -2.03805728e+03  0.00000000e+00  0.00000000e+00
  7.32000000e+02]","[ 7.82500000e-01  0.00000000e+00 -1.29663153e+04  0.00000000e+00
 -7.82500000e-01 -8.71464382e+02  0.00000000e+00  0.00000000e+00
  3.13000000e+02]",
1489,737.0000,0.1793,"[ 1.84250000e+00  0.00000000e+00 -3.05309084e+04  0.00000000e+00
 -1.84250000e+00 -2.05197843e+03  0.00000000e+00  0.00000000e+00
  7.37000000e+02]","[ 3.72250000e+00  0.00000000e+00 -6.16832058e+04  0.00000000e+00
 -3.72250000e+00 -4.14572033e+03  0.00000000e+00  0.00000000e+00
  1.48900000e+03]",
316,567.0000,0.1384,"[ 1.41750000e+00  0.00000000e+00 -2.34885008e+04  0.00000000e+00
 -1.41750000e+00 -1.57865912e+03  0.00000000e+00  0.00000000e+00
  5.67000000e+02]","[ 7.90000000e-01  0.00000000e+00 -1.30905930e+04  0.00000000e+00
 -7.90000000e-01 -8.79817076e+02  0.00000000e+00  0.00000000e+00
  3.16000000e+02]",
1558,492.0000,0.2263,"[ 1.23000000e+00  0.00000000e+00 -2.03815562e+04  0.00000000e+00
 -1.23000000e+00 -1.36984178e+03  0.00000000e+00  0.00000000e+00
  4.92000000e+02]","[ 3.89500000e+00  0.00000000e+00 -6.45415948e+04  0.00000000e+00
 -3.89500000e+00 -4.33783229e+03  0.00000000e+00  0.00000000e+00
  1.55800000e+03]",
856,662.0000,0.1705,"[ 1.65500000e+00  0.00000000e+00 -2.74239639e+04  0.00000000e+00
 -1.65500000e+00 -1.84316109e+03  0.00000000e+00  0.00000000e+00
  6.62000000e+02]","[ 2.14000000e+00  0.00000000e+00 -3.54605938e+04  0.00000000e+00
 -2.14000000e+00 -2.38330195e+03  0.00000000e+00  0.00000000e+00
  8.56000000e+02]",
475,561.0000,0.2195,"[ 1.40250000e+00  0.00000000e+00 -2.32399452e+04  0.00000000e+00
 -1.40250000e+00 -1.56195373e+03  0.00000000e+00  0.00000000e+00
  5.61000000e+02]","[ 1.18750000e+00  0.00000000e+00 -1.96773155e+04  0.00000000e+00
 -1.18750000e+00 -1.32250984e+03  0.00000000e+00  0.00000000e+00
  4.75000000e+02]",
250,70.0000,0.3056,"[ 1.75000000e-01  0.00000000e+00 -2.89981491e+03  0.00000000e+00
 -1.75000000e-01 -1.94896188e+02  0.00000000e+00  0.00000000e+00
  7.00000000e+01]","[ 6.25000000e-01  0.00000000e+00 -1.03564818e+04  0.00000000e+00
 -6.25000000e-01 -6.96057813e+02  0.00000000e+00  0.00000000e+00
  2.50000000e+02]",
1260,671.0000,0.1263,"[ 1.67750000e+00  0.00000000e+00 -2.77967972e+04  0.00000000e+00
 -1.67750000e+00 -1.86821917e+03  0.00000000e+00  0.00000000e+00
  6.71000000e+02]","[ 3.15000000e+00  0.00000000e+00 -5.21966684e+04  0.00000000e+00
 -3.15000000e+00 -3.50813138e+03  0.00000000e+00  0.00000000e+00
  1.26000000e+03]",
637,967.0000,0.4987,"[ 2.41750000e+00  0.00000000e+00 -4.00588717e+04  0.00000000e+00
 -2.41750000e+00 -2.69235162e+03  0.00000000e+00  0.00000000e+00
  9.67000000e+02]","[ 1.59250000e+00  0.00000000e+00 -2.63883157e+04  0.00000000e+00
 -1.59250000e+00 -1.77355531e+03  0.00000000e+00  0.00000000e+00
  6.37000000e+02]",
418,812.0000,0.0853,"[ 2.03000000e+00  0.00000000e+00 -3.36378530e+04  0.00000000e+00
 -2.03000000e+00 -2.26079578e+03  0.00000000e+00  0.00000000e+00
  8.12000000e+02]","[ 1.04500000e+00  0.00000000e+00 -1.73160376e+04  0.00000000e+00
 -1.04500000e+00 -1.16380866e+03  0.00000000e+00  0.00000000e+00
  4.18000000e+02]",
1052,635.0000,0.2212,"[ 1.58750000e+00  0.00000000e+00 -2.63054638e+04  0.00000000e+00
 -1.58750000e+00 -1.76798685e+03  0.00000000e+00  0.00000000e+00
  6.35000000e+02]","[ 2.63000000e+00  0.00000000e+00 -4.35800755e+04  0.00000000e+00
 -2.63000000e+00 -2.92901128e+03  0.00000000e+00  0.00000000e+00
  1.05200000e+03]",
259,941.0000,0.3298,"[ 2.35250000e+00  0.00000000e+00 -3.89817976e+04  0.00000000e+00
 -2.35250000e+00 -2.61996161e+03  0.00000000e+00  0.00000000e+00
  9.41000000e+02]","[ 6.47500000e-01  0.00000000e+00 -1.07293152e+04  0.00000000e+00
 -6.47500000e-01 -7.21115894e+02  0.00000000e+00  0.00000000e+00
  2.59000000e+02]",
901,1196.0000,0.1905,"[ 2.99000000e+00  0.00000000e+00 -4.95454091e+04  0.00000000e+00
 -2.99000000e+00 -3.32994058e+03  0.00000000e+00  0.00000000e+00
  1.19600000e+03]","[ 2.25250000e+00  0.00000000e+00 -3.73247605e+04  0.00000000e+00
 -2.25250000e+00 -2.50859236e+03  0.00000000e+00  0.00000000e+00
  9.01000000e+02]",
1386,296.0000,0.1542,"[ 7.40000000e-01  0.00000000e+00 -1.22620745e+04  0.00000000e+00
 -7.40000000e-01 -8.24132451e+02  0.00000000e+00  0.00000000e+00
  2.96000000e+02]","[ 3.46500000e+00  0.00000000e+00 -5.74163353e+04  0.00000000e+00
 -3.46500000e+00 -3.85894452e+03  0.00000000e+00  0.00000000e+00
  1.38600000e+03]",
646,206.0000,0.4855,"[ 5.15000000e-01  0.00000000e+00 -8.53374103e+03  0.00000000e+00
 -5.15000000e-01 -5.73551638e+02  0.00000000e+00  0.00000000e+00
  2.06000000e+02]","[ 1.61500000e+00  0.00000000e+00 -2.67611490e+04  0.00000000e+00
 -1.61500000e+00 -1.79861339e+03  0.00000000e+00  0.00000000e+00
  6.46000000e+02]",
